Category,Sub-Category,Product Name,Sales,Profit,Quantity,Discount,Profit Margin,Sales Share,Sales Rank,Profit Rank,Product Type
Furniture,Furnishings,Document Clip Frames,45.04,16.01,6,0.1,0.355461812,1.96E-05,1670,1286,Problem Product
Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",1002.93,-267.45,19,0.3,-0.266668661,0.000436685,523,1793,Problem Product
Furniture,Furnishings,Eldon 100 Class Desk Accessories,36.39,-4.84,18,0.3,-0.133003572,1.58E-05,1716,1598,Problem Product
Furniture,Furnishings,Eldon 200 Class Desk Accessories,133.14,39.19,22,0.028571429,0.29435181,5.80E-05,1272,993,Problem Product
Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",75.36,28.64,12,0,0.380042463,3.28E-05,1513,1106,Problem Product
Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",135.65,44.58,25,0.12,0.328639882,5.91E-05,1267,927,Problem Product
Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",138.16,58.02,22,0,0.419947887,6.02E-05,1251,800,Problem Product
Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",29.7,13.07,6,0,0.44006734,1.29E-05,1750.5,1349,Problem Product
Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",159.25,47.61,22,0.166666667,0.298963893,6.93E-05,1190,901,Problem Product
Furniture,Furnishings,Eldon 500 Class Desk Accessories,197.95,60.48,17,0.066666667,0.3055317,8.62E-05,1092,774,Problem Product
Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,563.03,56.29,13,0,0.099976911,0.000245148,697,808,Problem Product
Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,-48.78,10,0.2,-0.128571429,0.000165194,857,1696,Problem Product
Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1431.94,46.33,14,0.05,0.032354708,0.00062348,399,912,Problem Product
Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,-42.18,8,0.3,-0.122580645,0.000149824,893,1690,Problem Product
Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.13,-111.32,20,0.16,-0.085359588,0.00056783,435,1737,Problem Product
Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1200.93,-256.56,18,0.16,-0.213634433,0.000522896,464,1791,Problem Product
Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546.19,17.45,17,0.166666667,0.031948589,0.000237816,707,1266,Problem Product
Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,331.76,39.81,8,0,0.119996383,0.000144451,911,983,Problem Product
Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13,-78.51,6,0.6,-0.800061143,4.27E-05,1386,1723,Problem Product
Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",361.86,50.01,17,0.24,0.13820262,0.000157557,872,875,Problem Product
Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,6.75,15,0.2,0.062453738,4.71E-05,1350,1447,Problem Product
Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",262.76,-7.62,20,0.3,-0.028999848,0.000114408,992,1613,Problem Product
Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,93.6,23.4,15,0,0.25,4.08E-05,1410,1172,Problem Product
Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.71,20.63,20,0.2,0.132489885,6.78E-05,1196,1222,Problem Product
Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.29,21.71,13,0.133333333,0.178992497,5.28E-05,1304,1206,Problem Product
Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",183.03,10.11,33,0.166666667,0.055236846,7.97E-05,1123,1385,Problem Product
Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54,46.56,23,0,0.290021179,6.99E-05,1184,910,Problem Product
Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.7,41.92,15,0,0.28002672,6.52E-05,1215,961,Problem Product
Furniture,Furnishings,Eldon Image Series Black Desk Accessories,48.85,17.05,12,0.04,0.349027636,2.13E-05,1645,1269,Problem Product
Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",111.19,28.24,31,0.125,0.253979674,4.84E-05,1333,1110,Problem Product
Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",180.31,55.82,18,0.16,0.309577949,7.85E-05,1131,816,Problem Product
Furniture,Furnishings,"Eldon Im脿ge Series Desk Accessories, Clear",53.46,6.36,17,0.266666667,0.118967452,2.33E-05,1621,1451,Problem Product
Furniture,Furnishings,Eldon Pizzaz Desk Accessories,37.46,13.73,19,0.1,0.366524293,1.63E-05,1708,1336.5,Problem Product
Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.61,135.93,20,0.066666667,0.175255605,0.000337708,591,475,Problem Product
Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",39.69,13.12,9,0.066666667,0.330561854,1.73E-05,1694,1348,Problem Product
Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",33.75,8.91,21,0.08,0.264,1.47E-05,1731,1410.5,Problem Product
Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,52.83,17,0,0.340005149,6.77E-05,1198,844,Problem Product
Furniture,Furnishings,Eldon Wave Desk Accessories,266.73,98.99,61,0.157142857,0.371124358,0.000116137,982,593,Problem Product
Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,168.84,78.25,13,0.04,0.463456527,7.35E-05,1170,677.5,Problem Product
Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2863.8,627.18,33,0.12,0.219002724,0.001246925,220,126,Problem Product
Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,463.8,73.03,11,0.1,0.157460112,0.000201943,789,705,Problem Product
Furniture,Furnishings,Electrix Halogen Magnifier Lamp,2759.06,314.77,17,0.233333333,0.114085957,0.00120132,226,267,Problem Product
Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",117.28,-16.49,5,0.4,-0.140603683,5.11E-05,1318,1648,Problem Product
Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",258.72,87.97,22,0,0.340020099,0.000112649,1000.5,643,Problem Product
Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",176.7,23.33,14,0.266666667,0.132031692,7.69E-05,1142,1173,Problem Product
Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",253.8,72.34,11,0.066666667,0.285027581,0.000110507,1006,709,Problem Product
Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",315.37,88.46,20,0.225,0.280495925,0.000137315,926,638,Problem Product
Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.1,21.32,3,0,0.380035651,2.44E-05,1607,1213,Problem Product
Furniture,Furnishings,"Executive Impressions 14""",377.91,166.29,17,0,0.440025403,0.000164545,859,418,Problem Product
Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",346.79,93.59,17,0.057142857,0.269875141,0.000150996,887,613,Problem Product
Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.81,-1.77,8,0.4,-0.018096309,4.26E-05,1387,1574,Problem Product
Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99,94.51,16,0.133333333,0.305867504,0.000134537,929,608,Problem Product
Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",58.78,-1.07,4,0.3,-0.018203471,2.56E-05,1594,1571,Problem Product
Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,18.51,7,0.1,0.278094952,2.90E-05,1553,1248,Problem Product
Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,867.26,266.08,21,0.05,0.306805341,0.000377613,562,309,Problem Product
Furniture,Furnishings,Flat Face Poster Frame,678.25,120.97,51,0.3,0.178356063,0.000295316,636,521,Problem Product
Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",434.56,197.1,24,0.133333333,0.453562224,0.000189211,818,380,Problem Product
Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,62.82,22.89,11,0.16,0.364374403,2.74E-05,1575,1184,Problem Product
Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.01,25.76,16,0.233333333,0.317985434,3.53E-05,1486,1141,Problem Product
Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",98.87,42.24,7,0.066666667,0.427227673,4.30E-05,1384,958,Problem Product
Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2699.05,1260.23,29,0.075,0.466916137,0.001175191,234,52,Problem Product
Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",45.4,14.55,20,0.228571429,0.320484581,1.98E-05,1666,1319,Problem Product
Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",163.33,3.14,15,0.4,0.019224882,7.11E-05,1181,1507,Problem Product
Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,260.15,68.47,8,0.066666667,0.263194311,0.000113272,996,727,Problem Product
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",681.45,256.18,17,0.15,0.375933671,0.00029671,635,317,Problem Product
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",500.31,101.79,14,0.166666667,0.203453859,0.00021784,747,584,Problem Product
Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",1184.23,448.77,24,0.1,0.378955102,0.000515625,467,195,Problem Product
Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",479.34,127.3,14,0.1,0.265573497,0.000208709,769,497,Problem Product
Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,147.94,14,0.4,0.188003558,0.000342623,586,456,Problem Product
Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1042.07,294.31,27,0.166666667,0.282428244,0.000453727,509,281,Problem Product
Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1047.73,340.52,27,0.114285714,0.325007397,0.000456191,507,251,Problem Product
Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.02,247.58,17,0.2,0.260879644,0.000413212,534,325,Problem Product
Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1324.8,201.85,31,0.133333333,0.152362621,0.00057683,427,370,Problem Product
Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",1636.87,375.95,29,0.114285714,0.22967615,0.000712708,362,233,Problem Product
Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",575.46,107.42,12,0.15,0.186668057,0.000250561,687,567,Problem Product
Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,531.95,192.22,21,0.133333333,0.361349751,0.000231616,720,385,Problem Product
Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",253.65,41.88,21,0.166666667,0.165109403,0.000110442,1007,962,Problem Product
Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,30.58,3,0,0.299980381,4.44E-05,1372,1082,Problem Product
Furniture,Furnishings,Longer-Life Soft White Bulbs,115.19,44.74,44,0.12,0.388401771,5.02E-05,1324,926,Problem Product
Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,1545.82,362.47,18,0.05,0.234483963,0.000673064,380,239,Problem Product
Furniture,Furnishings,Luxo Economy Swing Arm Lamp,338.98,94.92,17,0,0.28001652,0.000147595,902,603,Problem Product
Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,1329.9,345.78,13,0,0.260004512,0.000579051,426,246,Problem Product
Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,3861.05,289.57,23,0.2,0.074997734,0.001681136,158,285,Problem Product
Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.92,106.09,13,0.05,0.083606532,0.000552499,443,574,Problem Product
Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,84.83,28.06,19,0.1,0.330779205,3.69E-05,1463,1113,Problem Product
Furniture,Furnishings,Magnifier Swing Arm Lamp,251.76,65.46,12,0,0.260009533,0.000109619,1009,746,Problem Product
Furniture,Furnishings,"Master Big Foot Doorstop, Beige",152.06,42.77,30,0.033333333,0.281270551,6.62E-05,1206,951,Problem Product
Furniture,Furnishings,"Master Caster Door Stop, Brown",176.79,49.39,38,0.111111111,0.279371005,7.70E-05,1140,882,Problem Product
Furniture,Furnishings,"Master Caster Door Stop, Gray",47.75,14.22,10,0.15,0.297801047,2.08E-05,1650,1325,Problem Product
Furniture,Furnishings,"Master Caster Door Stop, Large Brown",59.7,14.56,10,0.2,0.243886097,2.60E-05,1591,1318,Problem Product
Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",154.34,42.29,27,0.171428571,0.274005443,6.72E-05,1202,957,Problem Product
Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",83.49,31.57,12,0.066666667,0.378129117,3.64E-05,1473,1066,Problem Product
Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,19.7,0.79,8,0.3,0.040101523,8.58E-06,1789,1535,Problem Product
Furniture,Furnishings,Nu-Dell Executive Frame,409.54,98.96,39,0.166666667,0.241636959,0.000178317,836,594,Problem Product
Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,170.63,56.03,22,0.171428571,0.32837133,7.43E-05,1166,813,Problem Product
Furniture,Furnishings,Nu-Dell Leatherette Frames,246.65,81.46,18,0.066666667,0.330265558,0.000107394,1016,665,Problem Product
Furniture,Furnishings,Nu-Dell Oak Frame,151.65,35.45,16,0.133333333,0.233761952,6.60E-05,1207,1028,Problem Product
Furniture,Furnishings,OIC Stacking Trays,82.83,26.72,30,0.166666667,0.322588434,3.61E-05,1478,1130,Problem Product
Furniture,Furnishings,Regeneration Desk Collection,35.9,15.21,21,0.04,0.42367688,1.56E-05,1721,1302,Problem Product
Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.22,-173.14,24,0.2,-0.083876719,0.00089878,294,1767,Problem Product
Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,132.83,17,0,0.340014335,0.000170097,847,483,Problem Product
Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",316.48,71.13,20,0.16,0.224753539,0.000137798,925,715,Problem Product
Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",467.07,162.05,17,0.066666667,0.346950136,0.000203367,784,429,Problem Product
Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",357.95,94.77,13,0.05,0.264757648,0.000155855,876,604,Problem Product
Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",441.73,28.26,19,0.24,0.063975732,0.000192333,813,1109,Problem Product
Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",210.91,59.22,11,0.05,0.280783272,9.18E-05,1070,789,Problem Product
Furniture,Furnishings,Stackable Trays,65.3,17.13,23,0.085714286,0.262327718,2.84E-05,1563,1268,Problem Product
Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",46.59,-2.86,16,0.25,-0.061386564,2.03E-05,1658,1585,Problem Product
Furniture,Furnishings,Stacking Trays by OIC,72.7,9.32,19,0.233333333,0.128198074,3.17E-05,1524,1401,Problem Product
Furniture,Furnishings,Staple-based wall hangings,422.29,121.98,62,0.2375,0.288853631,0.000183869,827,519,Problem Product
Furniture,Furnishings,Telescoping Adjustable Floor Lamp,143.92,-5.99,10,0.3,-0.041620345,6.27E-05,1234,1605,Problem Product
Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",1469.16,-40.57,26,0.2,-0.027614419,0.000639686,390,1688,Problem Product
Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.97,148.37,25,0.142857143,0.065419737,0.000987495,272,455,Problem Product
Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,3317.02,-530.03,25,0.233333333,-0.159791017,0.001444261,188,1832,Problem Product
Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.36,124.6,23,0.028571429,0.124306636,0.000436437,524,506,Problem Product
Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.67,-222.73,15,0.24,-0.291657391,0.000332509,596,1783,Problem Product
Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.5,-529.76,19,0.3,-0.257352441,0.00089629,296,1831,Problem Product
Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,175.78,8.8,11,0,0.050062578,7.65E-05,1148,1412,Problem Product
Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,467.71,-129.93,20,0.266666667,-0.277800346,0.000203645,781,1751,Problem Product
Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.78,150.55,10,0.05,0.14894438,0.000440103,518,449,Problem Product
Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.4,4,0.3,-0.257120692,7.86E-05,1130,1692,Problem Product
Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,172.24,24,0.133333333,0.130270691,0.000575685,428,409,Problem Product
Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.47,51.1,7,0.066666667,0.10907849,0.000203976,779,861,Problem Product
Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.53,2.08,8,0.066666667,0.022238854,4.07E-05,1411,1525,Problem Product
Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,146.11,6.79,10,0.2,0.046471836,6.36E-05,1228,1446,Problem Product
Furniture,Furnishings,Tensor Computer Mounted Lamp,536.04,144.72,36,0,0.269979852,0.000233397,716,461,Problem Product
Furniture,Furnishings,Tensor Track Tree Floor Lamp,299.85,38.19,17,0.1,0.127363682,0.000130557,937,1001,Problem Product
Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.82,9.57,2,0.2,0.149952993,2.78E-05,1570,1397,Problem Product
Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",158.24,27.7,10,0.2,0.175050556,6.89E-05,1191,1117,Problem Product
Furniture,Furnishings,Ultra Door Pull Handle,265.11,74.78,27,0.066666667,0.282071593,0.000115431,986,696,Problem Product
Furniture,Furnishings,Ultra Door Push Plate,149.26,37.41,34,0.057142857,0.250636473,6.50E-05,1217,1010,Problem Product
Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,279.56,44.19,38,0.111111111,0.158069824,0.000121723,962,931,Problem Product
Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,38.63,7,0,0.230036325,7.31E-05,1174,997,Problem Product
